datahora,latitude,longitude,frp,brightness,confidence,satellite,biome,state,month,hour,risk_score,risk_label
2024-08-20T18:08:00,-17.917054,-44.322437,47.04,442.62,95,GOES-16,Cerrado,MS,8,18,0.7315,Alto
2024-09-27T22:50:00,-7.727394,-70.68042,13.11,290.13,43,TERRA_M-T,Amazônia,PA,9,22,0.0745,Baixo
2024-03-21T02:50:00,-13.61645,-53.013538,22.23,426.48,68,TERRA_M-D,Cerrado,MT,3,2,0.2568,Médio
2024-08-13T18:26:00,-7.010587,-42.137757,12.9,331.27,60,TERRA_M-T,Caatinga,MA,8,18,0.1053,Baixo
2024-09-06T15:24:00,-6.504982,-69.559982,4.69,351.97,38,TERRA_M-D,Amazônia,AC,9,15,0.3631,Médio
2024-09-27T22:37:00,-1.940541,-63.829163,48.91,383.12,85,AQUA_M-D,Amazônia,RR,9,22,0.4097,Médio
2024-06-26T10:34:00,-3.29487,-61.197001,55.58,280.0,60,TERRA_M-D,Amazônia,MT,6,10,0.1787,Baixo
2024-07-24T22:36:00,-15.007667,-56.37283,15.31,332.14,92,AQUA_M-T,Pantanal,MS,7,22,0.1383,Baixo
2024-07-20T14:20:00,-4.72371,-53.002386,29.03,280.0,42,TERRA_M-D,Cerrado,DF,7,14,0.0692,Baixo
2024-07-10T12:04:00,-14.682657,-40.944961,102.19,280.0,43,AQUA_M-D,Mata Atlântica,BA,7,12,0.2905,Médio
2024-11-11T15:41:00,-9.651689,-59.757457,35.52,357.21,37,TERRA_M-T,Cerrado,SP,11,15,0.2057,Baixo
2024-08-27T04:56:00,-8.27193,-61.134435,31.02,296.83,30,AQUA_M-D,Amazônia,PA,8,4,0.0745,Baixo
2024-03-15T17:18:00,-29.724913,-51.040177,30.38,437.5,79,AQUA_M-D,Pampa,RS,3,17,0.2337,Baixo
2024-02-07T21:56:00,-2.88147,-49.749935,4.52,318.08,70,AQUA_M-D,Amazônia,TO,2,21,0.0514,Baixo
2024-03-26T21:19:00,-8.485462,-36.671064,8.34,366.74,85,TERRA_M-D,Caatinga,PB,3,21,0.1238,Baixo
2024-07-19T00:39:00,-4.072427,-52.115043,55.99,353.95,95,AQUA_M-T,Cerrado,MT,7,0,0.2926,Médio
2024-10-28T09:03:00,-22.724624,-47.6942,3.48,290.65,77,AQUA_M-D,Mata Atlântica,RS,10,9,0.0426,Baixo
2024-09-01T22:35:00,-12.883816,-49.353375,26.3,414.66,75,AQUA_M-T,Cerrado,MA,9,22,0.3724,Médio
2024-03-28T00:15:00,-10.190334,-55.070466,7.62,438.54,85,GOES-16,Cerrado,DF,3,0,0.2568,Médio
2024-09-23T12:25:00,-3.747526,-50.308046,93.37,280.0,78,GOES-16,Amazônia,MT,9,12,0.5083,Médio
2024-08-07T21:11:00,-19.162536,-58.836883,271.79,280.0,90,TERRA_M-D,Cerrado,TO,8,21,0.4788,Médio
2024-06-18T12:53:00,-9.41644,-51.952645,106.19,354.13,76,AQUA_M-D,Amazônia,RO,6,12,0.6144,Médio
2024-09-10T21:08:00,-9.760603,-51.167759,35.83,346.47,47,AQUA_M-D,Cerrado,TO,9,21,0.1064,Baixo
2024-10-21T00:09:00,-3.651282,-58.728227,79.8,297.67,92,AQUA_M-T,Amazônia,AM,10,0,0.2048,Baixo
2024-11-03T04:41:00,-8.996338,-36.059005,3.4,357.93,83,AQUA_M-D,Caatinga,SE,11,4,0.1424,Baixo
2024-08-14T19:11:00,-28.170657,-45.390947,9.62,356.11,88,TERRA_M-D,Mata Atlântica,BA,8,19,0.1756,Baixo
2024-09-18T14:24:00,-4.000283,-37.945033,30.09,280.0,75,TERRA_M-T,Caatinga,MA,9,14,0.0622,Baixo
2024-09-14T19:00:00,-8.498009,-58.567027,32.42,349.1,93,AQUA_M-D,Amazônia,AC,9,19,0.1639,Baixo
2024-09-09T13:59:00,-7.599797,-50.320048,135.09,436.04,99,TERRA_M-D,Amazônia,AC,9,13,1.0,Alto
2024-01-02T18:30:00,2.377782,-67.346019,357.67,391.63,77,AQUA_M-T,Amazônia,RR,1,18,1.0,Alto
2024-07-16T22:05:00,-2.747143,-48.591055,66.57,280.0,48,TERRA_M-D,Amazônia,PA,7,22,0.2048,Baixo
2024-05-15T16:05:00,-2.190058,-63.915841,22.54,280.0,96,GOES-16,Amazônia,MA,5,16,0.0668,Baixo
2024-12-08T15:40:00,-16.589277,-45.856034,34.58,308.14,39,AQUA_M-T,Cerrado,SP,12,15,0.0477,Baixo
2024-09-02T10:34:00,-16.551012,-49.169758,43.22,383.49,31,TERRA_M-D,Mata Atlântica,PR,9,10,0.2575,Médio
2024-08-17T15:36:00,-4.976448,-45.737289,55.46,356.81,72,TERRA_M-T,Cerrado,PI,8,15,0.3804,Médio
2024-02-26T09:18:00,2.294966,-54.981519,23.73,309.59,51,GOES-16,Amazônia,MT,2,9,0.0514,Baixo
2024-07-24T09:46:00,-4.374697,-64.017365,18.29,348.45,63,TERRA_M-D,Amazônia,AM,7,9,0.149,Baixo
2024-05-19T05:36:00,-1.385708,-59.10658,23.1,300.7,36,TERRA_M-T,Amazônia,AM,5,5,0.0514,Baixo
2024-10-01T09:31:00,-9.08443,-51.067432,83.98,348.43,40,TERRA_M-D,Amazônia,AP,10,9,0.4655,Médio
2024-09-03T08:16:00,-6.967375,-40.230081,2.35,411.27,46,TERRA_M-D,Caatinga,PE,9,8,0.3352,Médio
2024-09-09T08:00:00,-15.849733,-54.728892,70.82,371.15,44,GOES-16,Cerrado,SP,9,8,0.2926,Médio
2024-08-24T04:42:00,-19.603661,-55.805797,128.65,437.13,87,TERRA_M-D,Pantanal,MS,8,4,0.7781,Alto
2024-02-09T22:15:00,-8.013693,-41.670881,3.29,493.23,92,AQUA_M-D,Cerrado,MT,2,22,0.3944,Médio
2024-08-28T01:21:00,-18.290871,-56.347839,5.9,381.89,40,TERRA_M-D,Pantanal,MS,8,1,0.2594,Médio
2024-02-27T04:53:00,-6.172009,-50.378283,127.77,385.43,93,TERRA_M-D,Amazônia,RO,2,4,0.4109,Médio
2024-09-08T21:28:00,-2.587691,-47.728157,32.11,281.04,51,TERRA_M-T,Amazônia,MT,9,21,0.0745,Baixo
2024-09-24T11:03:00,2.458541,-52.728664,26.34,411.63,63,TERRA_M-D,Amazônia,AC,9,11,0.5735,Médio
2024-10-06T14:25:00,-9.611789,-58.037106,46.25,280.0,90,AQUA_M-T,Amazônia,PA,10,14,0.2663,Médio
2024-05-24T17:14:00,-21.552472,-41.871499,153.3,303.85,78,TERRA_M-T,Cerrado,MS,5,17,0.4293,Médio
2024-12-09T04:33:00,-3.289517,-49.472891,0.5,361.91,85,TERRA_M-T,Cerrado,TO,12,4,0.1376,Baixo
2024-12-26T14:24:00,-8.798427,-61.53654,46.9,353.5,70,GOES-16,Amazônia,AM,12,14,0.3673,Médio
2024-10-04T17:40:00,-20.177478,-59.984999,5.5,378.84,75,AQUA_M-T,Cerrado,MA,10,17,0.2594,Médio
2024-09-21T08:21:00,-1.68409,-70.875138,10.74,352.54,64,TERRA_M-D,Amazônia,MT,9,8,0.2793,Médio
2024-08-09T20:37:00,-11.385224,-40.36609,11.27,292.21,80,AQUA_M-T,Caatinga,PB,8,20,0.0479,Baixo
2024-03-24T21:37:00,-13.100603,-38.118823,33.24,398.51,54,AQUA_M-D,Caatinga,AL,3,21,0.2312,Baixo
2024-11-22T22:11:00,-0.645309,-65.925055,133.44,365.42,70,GOES-16,Amazônia,MA,11,22,0.4726,Médio
2024-09-22T00:53:00,-5.105786,-53.740313,58.8,280.0,38,AQUA_M-T,Amazônia,MA,9,0,0.2048,Baixo
2024-09-04T16:06:00,-5.274688,-70.220454,42.06,284.79,87,TERRA_M-T,Amazônia,AM,9,16,0.2663,Médio
2024-07-24T09:16:00,-5.822308,-72.304955,97.57,385.91,54,AQUA_M-D,Amazônia,RR,7,9,0.5959,Médio
2024-01-20T02:03:00,-18.372472,-56.905744,126.82,280.0,57,AQUA_M-T,Pantanal,MS,1,2,0.2504,Médio
2024-08-03T19:08:00,-21.829263,-56.465013,14.86,331.97,78,AQUA_M-T,Pantanal,MS,8,19,0.1522,Baixo
2024-01-04T22:11:00,-9.95472,-46.184507,165.74,313.11,62,AQUA_M-D,Cerrado,SP,1,22,0.3302,Médio
2024-12-22T02:40:00,-9.527248,-69.677593,22.72,306.13,88,TERRA_M-T,Amazônia,AP,12,2,0.0514,Baixo
2024-10-23T21:49:00,-8.662609,-53.574581,17.82,280.0,71,TERRA_M-T,Amazônia,AP,10,21,0.0745,Baixo
2024-11-25T02:17:00,-17.930125,-42.129791,50.19,319.32,37,AQUA_M-D,Cerrado,MS,11,2,0.116,Baixo
2024-09-11T01:16:00,-15.377062,-52.174807,36.05,379.12,63,TERRA_M-T,Cerrado,TO,9,1,0.1995,Baixo
2024-05-03T15:59:00,-7.494137,-61.836424,125.52,280.0,55,TERRA_M-T,Amazônia,RO,5,15,0.3506,Médio
2024-09-21T15:06:00,-4.30424,-56.646121,28.98,350.72,48,AQUA_M-D,Amazônia,MT,9,15,0.3631,Médio
2024-10-07T19:41:00,-21.655187,-51.1709,57.2,397.92,43,TERRA_M-T,Cerrado,MA,10,19,0.5121,Médio
2024-01-04T01:04:00,-18.131743,-49.867689,21.68,393.98,39,GOES-16,Mata Atlântica,BA,1,1,0.2055,Baixo
2024-07-01T15:09:00,-3.804326,-61.62979,15.79,376.82,30,TERRA_M-T,Amazônia,AP,7,15,0.3631,Médio
2024-05-09T04:44:00,-7.541393,-71.506026,0.55,280.0,72,TERRA_M-T,Amazônia,AM,5,4,0.0514,Baixo
2024-07-01T16:45:00,-32.482724,-54.733371,0.51,396.24,92,TERRA_M-D,Pampa,RS,7,16,0.3389,Médio
2024-11-13T23:49:00,-28.296122,-35.076763,46.01,453.02,38,TERRA_M-T,Mata Atlântica,BA,11,23,0.4219,Médio
2024-02-01T12:44:00,-10.055554,-59.149401,36.66,372.04,91,AQUA_M-D,Cerrado,MA,2,12,0.1789,Baixo
2024-10-18T11:21:00,-5.243647,-58.011448,14.15,280.0,68,TERRA_M-D,Cerrado,DF,10,11,0.0585,Baixo
2024-10-21T20:05:00,-19.99009,-50.432169,34.95,289.01,76,AQUA_M-T,Cerrado,TO,10,20,0.0532,Baixo
2024-08-03T14:48:00,-6.024648,-46.584896,17.88,350.62,67,GOES-16,Cerrado,MA,8,14,0.2594,Médio
2024-02-18T01:24:00,-6.636003,-51.315407,290.39,393.05,54,AQUA_M-D,Amazônia,AC,2,1,0.7705,Alto
2024-08-04T20:44:00,-0.049143,-62.341066,127.54,396.09,75,TERRA_M-T,Amazônia,AP,8,20,0.8379,Alto
2024-09-21T14:47:00,-9.970657,-66.390403,7.76,280.0,54,AQUA_M-T,Amazônia,TO,9,14,0.0968,Baixo
2024-09-07T00:46:00,-4.862992,-55.5084,11.79,376.24,60,AQUA_M-T,Amazônia,RO,9,0,0.2793,Médio
2024-10-03T17:41:00,-12.004503,-48.960995,87.99,315.45,69,TERRA_M-T,Mata Atlântica,BA,10,17,0.2905,Médio
2024-03-27T14:01:00,-16.255959,-55.012337,42.77,280.0,34,TERRA_M-D,Cerrado,PI,3,14,0.1312,Baixo
2024-11-11T23:02:00,-15.729711,-47.820885,10.74,400.12,81,AQUA_M-T,Cerrado,MT,11,23,0.2954,Médio
2024-09-26T20:42:00,-20.182628,-48.126068,161.22,348.31,96,AQUA_M-D,Cerrado,DF,9,20,0.532,Médio
2024-09-05T23:37:00,1.172177,-58.695155,106.88,304.78,59,TERRA_M-D,Amazônia,TO,9,23,0.391,Médio
2024-06-24T04:31:00,-9.517605,-49.270209,8.29,471.56,32,AQUA_M-T,Amazônia,PA,6,4,0.635,Médio
2024-07-02T07:44:00,-6.563804,-72.114403,135.28,297.79,46,TERRA_M-D,Amazônia,TO,7,7,0.391,Médio
2024-11-21T01:57:00,-29.468077,-56.206898,43.57,384.58,69,AQUA_M-D,Pampa,RS,11,1,0.1624,Baixo
2024-09-20T05:53:00,-12.595922,-42.889933,14.89,389.54,38,TERRA_M-T,Caatinga,CE,9,5,0.1796,Baixo
2024-08-16T19:51:00,-7.359963,-45.104902,94.27,364.83,58,AQUA_M-T,Cerrado,DF,8,19,0.4682,Médio
2024-03-14T10:51:00,-6.574853,-64.499289,19.14,394.33,81,AQUA_M-D,Amazônia,PA,3,10,0.3955,Médio
2024-03-22T18:34:00,-4.308391,-48.472186,76.44,306.1,47,AQUA_M-T,Amazônia,RR,3,18,0.1554,Baixo
2024-10-25T01:37:00,-18.020695,-57.226961,17.85,355.71,52,AQUA_M-D,Pantanal,MT,10,1,0.2594,Médio
2024-07-04T08:09:00,-14.523466,-36.60592,60.75,377.98,83,AQUA_M-T,Caatinga,PI,7,8,0.2633,Médio
2024-08-18T05:28:00,-18.58931,-40.880915,134.71,280.2,61,GOES-16,Mata Atlântica,ES,8,5,0.2234,Baixo
2024-07-05T03:50:00,-6.163826,-44.774311,15.69,405.78,78,AQUA_M-T,Cerrado,SP,7,3,0.3724,Médio
2024-07-16T02:00:00,-3.444546,-51.235388,61.67,321.06,30,AQUA_M-T,Amazônia,RO,7,2,0.2793,Médio
2024-03-23T20:37:00,-8.634007,-51.551626,19.0,317.89,66,AQUA_M-T,Amazônia,RO,3,20,0.0514,Baixo
2024-02-23T04:13:00,-27.137807,-55.353792,73.26,391.14,48,TERRA_M-T,Pampa,RS,2,4,0.2247,Baixo
2024-01-15T13:15:00,-20.984943,-46.557066,122.5,393.54,52,TERRA_M-D,Cerrado,MS,1,13,0.5366,Médio
2024-08-20T05:45:00,-16.273745,-55.544804,48.15,374.31,93,AQUA_M-T,Cerrado,SP,8,5,0.2926,Médio
2024-04-12T13:00:00,-11.914578,-35.513459,202.27,339.27,60,GOES-16,Caatinga,CE,4,13,0.4293,Médio
2024-07-17T03:39:00,-4.385957,-57.592056,32.15,321.15,76,AQUA_M-T,Amazônia,AC,7,3,0.149,Baixo
2024-05-08T14:49:00,-6.769485,-36.667287,56.42,280.0,56,TERRA_M-D,Caatinga,MA,5,14,0.1181,Baixo
2024-05-07T03:50:00,-16.724357,-57.304956,6.69,405.04,49,AQUA_M-T,Cerrado,MS,5,3,0.2568,Médio
2024-09-06T05:42:00,-7.071271,-35.493936,3.21,455.43,35,TERRA_M-T,Caatinga,AL,9,5,0.5147,Médio
2024-03-10T06:27:00,-30.18033,-50.257425,12.72,280.0,62,GOES-16,Pampa,RS,3,6,0.0257,Baixo
2024-12-26T14:02:00,-11.304864,-44.491671,29.54,280.0,43,TERRA_M-D,Cerrado,MT,12,14,0.0477,Baixo
2024-08-06T05:50:00,-8.153795,-45.362176,21.85,364.13,33,TERRA_M-D,Cerrado,GO,8,5,0.1995,Baixo
2024-06-04T02:57:00,-29.289134,-54.2341,78.81,303.25,60,TERRA_M-D,Pampa,RS,6,2,0.0812,Baixo
2024-03-19T10:26:00,-17.200252,-48.050802,63.84,311.14,55,TERRA_M-D,Cerrado,PI,3,10,0.111,Baixo
2024-12-25T03:20:00,-9.996963,-69.572726,121.2,380.57,59,AQUA_M-D,Amazônia,RR,12,3,0.4109,Médio
2024-09-24T13:55:00,-3.349143,-41.263943,3.94,301.18,55,AQUA_M-D,Caatinga,CE,9,13,0.0622,Baixo
2024-06-03T15:37:00,-3.723647,-49.759363,7.69,393.13,92,AQUA_M-D,Cerrado,TO,6,15,0.384,Médio
2024-06-05T06:59:00,-3.981173,-59.578147,152.35,414.65,88,TERRA_M-T,Cerrado,GO,6,6,0.6329,Médio
2024-10-12T04:29:00,-6.84684,-58.576049,6.53,371.48,54,TERRA_M-T,Amazônia,RO,10,4,0.2793,Médio
2024-12-07T10:08:00,-14.954106,-45.117488,8.13,292.67,34,GOES-16,Cerrado,MT,12,10,0.0404,Baixo
2024-07-09T04:07:00,-13.381168,-52.850075,3.22,305.41,89,AQUA_M-T,Cerrado,SP,7,4,0.0532,Baixo
2024-08-06T10:14:00,0.200419,-51.33086,21.27,440.61,67,TERRA_M-T,Amazônia,TO,8,10,0.8808,Alto
2024-09-06T18:35:00,-11.542174,-42.639921,2.47,315.82,59,TERRA_M-D,Caatinga,PE,9,18,0.0527,Baixo
2024-11-28T16:31:00,-18.358878,-57.223137,30.15,307.25,57,TERRA_M-T,Pantanal,MS,11,16,0.0713,Baixo
2024-06-09T00:46:00,-7.408968,-62.799486,67.86,373.94,84,TERRA_M-T,Amazônia,TO,6,0,0.3249,Médio
2024-12-11T13:37:00,-7.608886,-62.000058,28.42,280.0,58,AQUA_M-D,Amazônia,AC,12,13,0.0668,Baixo
2024-02-01T13:02:00,-11.938953,-43.729664,21.87,322.03,35,TERRA_M-D,Caatinga,PE,2,13,0.0859,Baixo
2024-07-02T13:33:00,-28.651562,-41.959418,42.38,321.13,80,TERRA_M-D,Mata Atlântica,BA,7,13,0.2075,Baixo
2024-09-15T15:15:00,-16.732646,-54.392932,123.01,324.36,40,AQUA_M-T,Cerrado,PI,9,15,0.4323,Médio
2024-08-23T23:26:00,-15.809137,-57.609756,44.68,381.44,57,AQUA_M-T,Cerrado,MA,8,23,0.2926,Médio
2024-08-10T07:41:00,-4.351637,-51.482417,6.12,440.15,41,GOES-16,Amazônia,RO,8,7,0.8007,Alto
2024-09-22T09:10:00,-15.159413,-49.252153,67.87,363.72,88,TERRA_M-T,Mata Atlântica,SP,9,9,0.2341,Baixo
2024-09-15T04:55:00,-4.853154,-64.010343,14.61,383.91,81,TERRA_M-T,Amazônia,AM,9,4,0.2793,Médio
2024-01-21T14:45:00,-8.72793,-34.386893,58.49,349.66,30,GOES-16,Mata Atlântica,ES,1,14,0.1431,Baixo
2024-12-23T10:33:00,-5.80291,-55.215521,57.07,371.25,34,TERRA_M-T,Cerrado,DF,12,10,0.222,Baixo
2024-09-25T08:44:00,0.210975,-72.623376,27.26,301.72,99,TERRA_M-T,Amazônia,AP,9,8,0.0745,Baixo
2024-03-20T10:47:00,-6.647623,-41.575248,4.33,372.45,37,AQUA_M-T,Caatinga,RN,3,10,0.1362,Baixo
2024-07-02T03:24:00,-8.883174,-40.775542,1.61,479.72,76,GOES-16,Caatinga,MA,7,3,0.5147,Médio
2024-07-02T11:23:00,2.200252,-49.413999,53.17,329.14,52,TERRA_M-D,Amazônia,TO,7,11,0.3072,Médio
2024-12-18T22:49:00,-9.068619,-59.219397,70.9,404.2,56,AQUA_M-T,Amazônia,MA,12,22,0.4495,Médio
2024-10-08T17:07:00,-7.632989,-52.174275,57.69,327.76,91,GOES-16,Amazônia,RO,10,17,0.3631,Médio
2024-09-11T11:57:00,-11.657945,-47.337367,14.51,343.75,64,AQUA_M-D,Mata Atlântica,MG,9,11,0.0936,Baixo
2024-07-09T01:04:00,-7.485793,-68.17702,32.52,280.0,77,TERRA_M-T,Amazônia,MA,7,1,0.0745,Baixo
2024-07-16T16:33:00,-9.635367,-56.662256,21.29,405.75,45,TERRA_M-T,Amazônia,RR,7,16,0.6778,Alto
2024-08-22T17:57:00,-12.571647,-36.56022,8.42,286.11,67,TERRA_M-D,Mata Atlântica,BA,8,17,0.0553,Baixo
2024-03-12T21:44:00,-21.699984,-44.31914,140.04,375.98,38,TERRA_M-D,Cerrado,PI,3,21,0.2935,Médio
2024-09-03T02:25:00,-18.779179,-38.601372,97.5,418.01,52,TERRA_M-T,Mata Atlântica,MG,9,2,0.4788,Médio
2024-08-04T05:17:00,-4.180684,-50.75893,92.25,321.39,44,AQUA_M-T,Cerrado,MS,8,5,0.3325,Médio
2024-08-05T06:33:00,-16.801239,-48.763639,206.66,380.09,32,TERRA_M-T,Mata Atlântica,ES,8,6,0.5001,Médio
2024-10-22T17:59:00,-4.151757,-55.541229,3.03,372.59,46,TERRA_M-T,Amazônia,AP,10,17,0.3631,Médio
2024-06-14T14:47:00,-16.935179,-48.448349,19.87,304.14,32,GOES-16,Mata Atlântica,BA,6,14,0.0439,Baixo
2024-05-03T00:55:00,0.158663,-69.419692,36.24,342.47,59,AQUA_M-D,Amazônia,AP,5,0,0.1027,Baixo
2024-10-14T18:21:00,-7.72779,-51.500684,57.79,280.0,71,GOES-16,Cerrado,MA,10,18,0.1609,Baixo
2024-04-22T22:33:00,-8.031154,-41.118669,15.44,280.0,100,TERRA_M-D,Caatinga,AL,4,22,0.033,Baixo
2024-04-10T18:08:00,-14.531224,-50.216377,65.24,315.38,69,TERRA_M-T,Cerrado,PI,4,18,0.111,Baixo
2024-08-08T15:23:00,-3.489453,-53.668407,5.67,375.85,66,GOES-16,Cerrado,MG,8,15,0.2594,Médio
2024-09-12T09:29:00,-13.924419,-35.407646,93.12,379.78,51,AQUA_M-D,Caatinga,BA,9,9,0.3831,Médio
2024-08-23T17:18:00,-5.832532,-41.820122,160.89,430.5,53,AQUA_M-D,Cerrado,SP,8,17,1.0,Alto
2024-05-06T07:07:00,-12.232316,-51.364828,0.5,343.36,35,AQUA_M-D,Cerrado,MG,5,7,0.0734,Baixo
2024-07-05T14:16:00,-14.030295,-41.367684,36.11,280.0,77,TERRA_M-D,Cerrado,MT,7,14,0.0692,Baixo
2024-08-18T22:02:00,-9.400528,-52.063943,85.8,352.81,70,AQUA_M-D,Amazônia,RO,8,22,0.5959,Médio
2024-04-12T14:34:00,-7.149227,-72.688798,22.2,280.0,50,AQUA_M-D,Amazônia,RR,4,14,0.0668,Baixo
2024-04-04T00:25:00,2.323231,-64.666918,13.32,303.08,93,GOES-16,Amazônia,MA,4,0,0.0514,Baixo
2024-08-11T04:00:00,-7.847007,-47.558546,1.34,347.43,99,TERRA_M-T,Mata Atlântica,ES,8,4,0.0851,Baixo
2024-05-21T22:18:00,-10.032887,-42.299415,63.68,280.0,90,GOES-16,Caatinga,MA,5,22,0.0908,Baixo
2024-03-22T04:51:00,-8.219133,-36.413279,92.41,322.13,86,TERRA_M-D,Caatinga,PB,3,4,0.2064,Baixo
2024-07-24T15:57:00,-13.619869,-38.051793,174.01,360.74,35,AQUA_M-T,Caatinga,PI,7,15,0.7314,Alto
2024-12-04T09:01:00,-3.863707,-53.730477,139.05,287.97,81,TERRA_M-D,Cerrado,MG,12,9,0.1926,Baixo
2024-06-12T02:20:00,0.044272,-46.118687,34.44,280.0,37,TERRA_M-T,Amazônia,AC,6,2,0.0591,Baixo
2024-07-17T07:50:00,-7.248384,-65.387704,11.26,350.14,65,TERRA_M-D,Amazônia,AC,7,7,0.2793,Médio
2024-09-03T17:54:00,-17.065622,-58.201798,63.62,347.91,87,AQUA_M-T,Pantanal,MS,9,17,0.3372,Médio
2024-03-13T06:31:00,-16.955895,-55.819828,43.28,335.34,70,TERRA_M-D,Pantanal,MS,3,6,0.1789,Baixo
2024-04-22T11:25:00,-7.734774,-51.121811,37.94,280.0,48,AQUA_M-T,Amazônia,MA,4,11,0.0565,Baixo
2024-06-13T11:00:00,-4.69384,-64.648246,215.03,351.59,66,GOES-16,Amazônia,MT,6,11,0.7635,Alto
2024-08-10T14:55:00,-0.833401,-72.988922,148.58,292.06,41,GOES-16,Amazônia,RR,8,14,0.5083,Médio
2024-06-24T13:51:00,-6.448783,-38.119695,17.44,307.67,86,TERRA_M-T,Caatinga,RN,6,13,0.0494,Baixo
2024-10-26T23:57:00,-27.521563,-53.841467,36.12,280.0,84,AQUA_M-D,Pampa,RS,10,23,0.0372,Baixo
2024-07-27T18:38:00,-12.251661,-59.572418,91.22,325.95,41,AQUA_M-D,Cerrado,TO,7,18,0.3658,Médio
2024-01-10T15:55:00,-7.378116,-35.904446,48.86,351.55,97,AQUA_M-D,Caatinga,PE,1,15,0.2361,Baixo
2024-08-19T12:05:00,-8.296868,-49.035797,126.28,420.28,30,AQUA_M-T,Amazônia,RR,8,12,1.0,Alto
2024-09-14T05:35:00,-9.516158,-44.719038,30.46,417.68,89,GOES-16,Cerrado,TO,9,5,0.3724,Médio
2024-11-07T05:53:00,-15.237571,-58.181888,5.73,343.49,78,AQUA_M-D,Cerrado,SP,11,5,0.0844,Baixo
2024-09-16T01:52:00,-10.041666,-40.943806,4.17,417.31,68,TERRA_M-D,Caatinga,PB,9,1,0.3352,Médio
2024-09-18T23:29:00,-25.248331,-35.846457,128.15,366.63,58,TERRA_M-T,Mata Atlântica,PR,9,23,0.3405,Médio
2024-11-05T08:19:00,-12.159333,-42.538273,35.67,300.76,90,AQUA_M-T,Cerrado,GO,11,8,0.0422,Baixo
2024-11-14T05:31:00,-17.262663,-54.896988,4.35,280.0,61,GOES-16,Cerrado,DF,11,5,0.0422,Baixo
2024-02-25T08:31:00,-12.926159,-41.554941,18.88,362.7,38,AQUA_M-T,Caatinga,BA,2,8,0.1238,Baixo
2024-11-16T18:27:00,-4.205652,-60.301251,86.33,355.82,63,TERRA_M-D,Amazônia,RR,11,18,0.5198,Médio
2024-01-12T16:46:00,-9.585056,-43.900254,30.94,353.21,32,AQUA_M-T,Cerrado,PI,1,16,0.1789,Baixo
2024-08-19T01:09:00,-12.407109,-53.392368,63.92,362.38,70,AQUA_M-D,Cerrado,MS,8,1,0.2926,Médio
2024-04-12T05:03:00,-8.716937,-43.636588,36.04,432.28,64,AQUA_M-D,Cerrado,PI,4,5,0.2568,Médio
2024-07-21T11:03:00,-1.996864,-49.30779,145.16,294.72,67,TERRA_M-T,Amazônia,RR,7,11,0.4301,Médio
2024-12-21T02:32:00,-33.078574,-55.635574,190.68,340.58,54,TERRA_M-D,Pampa,RS,12,2,0.2568,Médio
2024-06-20T05:34:00,-28.551165,-41.119198,118.98,280.0,71,AQUA_M-T,Mata Atlântica,ES,6,5,0.1772,Baixo
2024-05-09T21:44:00,-1.415553,-54.79607,2.13,280.0,76,GOES-16,Amazônia,RR,5,21,0.0514,Baixo
2024-09-19T11:52:00,-11.391988,-43.773569,55.62,301.62,48,TERRA_M-D,Mata Atlântica,RJ,9,11,0.1287,Baixo
2024-06-17T09:23:00,-19.649947,-47.04196,46.1,280.0,92,AQUA_M-D,Mata Atlântica,SP,6,9,0.0928,Baixo
2024-05-06T03:13:00,-1.017453,-67.229109,31.94,280.0,49,GOES-16,Amazônia,MT,5,3,0.0514,Baixo
2024-07-27T06:50:00,-2.701772,-62.97049,46.22,314.2,97,AQUA_M-D,Amazônia,MA,7,6,0.2048,Baixo
2024-01-15T02:07:00,-18.963934,-57.057672,41.35,317.78,46,TERRA_M-T,Pantanal,MS,1,2,0.1312,Baixo
2024-04-12T09:44:00,-11.823183,-46.566408,17.44,339.6,76,TERRA_M-T,Cerrado,GO,4,9,0.0734,Baixo
2024-04-20T16:48:00,-9.249085,-64.21141,74.26,280.0,73,TERRA_M-T,Amazônia,RO,4,16,0.1836,Baixo
2024-10-01T23:52:00,-20.123311,-59.82441,11.63,280.0,45,GOES-16,Cerrado,MG,10,23,0.0532,Baixo
2024-05-28T22:09:00,-16.686927,-58.348148,12.5,398.32,59,AQUA_M-D,Cerrado,BA,5,22,0.2568,Médio
2024-01-07T04:05:00,-9.834324,-54.987685,43.91,364.39,84,AQUA_M-D,Cerrado,MS,1,4,0.2018,Baixo
2024-11-01T15:48:00,-13.576549,-49.105369,105.75,345.57,85,AQUA_M-T,Cerrado,DF,11,15,0.3428,Médio
2024-08-04T01:50:00,-7.03432,-65.908892,81.77,298.02,95,AQUA_M-D,Amazônia,AM,8,1,0.391,Médio
2024-09-04T08:02:00,-5.328358,-42.105021,33.37,340.31,38,TERRA_M-T,Caatinga,BA,9,8,0.0958,Baixo
2024-09-25T03:50:00,-16.083421,-56.660988,128.91,280.0,45,AQUA_M-T,Pantanal,MT,9,3,0.3631,Médio
2024-11-07T05:42:00,-24.158542,-45.006439,77.33,337.5,74,TERRA_M-D,Mata Atlântica,MG,11,5,0.1266,Baixo
2024-06-05T23:17:00,-18.70511,-53.236601,11.62,292.63,74,AQUA_M-T,Cerrado,GO,6,23,0.0422,Baixo
